წყარო,სათაური,ავტორი,აბსოლუტური ლინკი,ISBN,ფასი,ყდა
პალიტრა L,ბემბი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1463&lang=ka-GE,9789941195679,7.99,https://www.palitral.ge//pictures/image17/630f5eeec0c76d75fbee0fa8eeb73ad7.jpg
პალიტრა L,პარმის სავანე ( წიგნი1),სტენდალი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2047&lang=ka-GE,9789941243387,9.99,https://www.palitral.ge//pictures/image17/1aa8a51944c8d6bf3099e69b12a6a41c.jpg
პალიტრა L,ქარიშხლიანი უღელტეხილი,ემილი ბრონტე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2069&lang=ka-GE,978-9941-24-499-5,9.99,https://www.palitral.ge//pictures/image17/c04720af7c580505a7c43b070fe26e17.jpg
პალიტრა L,აგნეს გრეი,ენ ბრონტე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2070&lang=ka-GE,978-9941-24-500-8,9.99,https://www.palitral.ge//pictures/image17/e3affd69f77ac3e35c25282f5ec66ec8.jpg
პალიტრა L,ჯეინ ეარი (წიგნი 2),შარლოტა ბრონტე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2068&lang=ka-GE,978-9941-24-498-8,9.99,https://www.palitral.ge//pictures/image17/a43a1ce5af491ae5bf4b6c671a3bf6bd.jpg
პალიტრა L,ჯეინ ეარი (წიგნი 1),შარლოტა ბრონტე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2067&lang=ka-GE,9789941244971,9.99,https://www.palitral.ge//pictures/image17/85b4a79c5d84ff5e8c05c4be14fa693d.jpg
პალიტრა L,ღირსება,ელიფ შაფაქი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2066&lang=ka-GE,9789941244971,9.99,https://www.palitral.ge//pictures/image17/9faa6835ee588579cfa02f0fbf8e058d.jpg
პალიტრა L,სიყვარულის ორმოცი წესი,ელიფ შაფაქი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2065&lang=ka-GE,9789941244971,9.99,https://www.palitral.ge//pictures/image17/fc5332004de4607abf2581e4ef0e0866.jpg
პალიტრა L,სტამბოლელი ნაბიჭვარი,ელიფ შაფაქი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2064&lang=ka-GE,9789941244971,0,https://www.palitral.ge//pictures/image17/3927fea289ac229e62c895142e595f72.jpg
პალიტრა L,რწყილების სასახლე,ელიფ შაფაქი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2063&lang=ka-GE,9789941244971,9.99,https://www.palitral.ge//pictures/image17/1ab68eeab8f31d5f8ae743f385c8b1a8.jpg
პალიტრა L,ქარწაღებულნი ( წიგნი 4),მარგარეტ მიჩელი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2062&lang=ka-GE,9789941244261,9.99,https://www.palitral.ge//pictures/image17/7de32b1ddbbefb220fb541f7db064526.jpg
პალიტრა L,ქარწაღებულნი ( წიგნი 3),მარგარეტ მიჩელი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2061&lang=ka-GE,9789941244254,9.99,https://www.palitral.ge//pictures/image17/a683b1ac8c5fc3563af276c1ad8f23e1.jpg
პალიტრა L,ქარწაღებულნი (წიგნი 2),მარგარეტ მიჩელი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2060&lang=ka-GE,9789941244247,9.99,https://www.palitral.ge//pictures/image17/4e5c3c8aa2e3f9c6c755068e4ad34b2d.jpg
პალიტრა L,ქარწაღებულნი (წიგნი1),მარგარეტ მიჩელი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2059&lang=ka-GE,9789941244230,9.99,https://www.palitral.ge//pictures/image17/6f0d812b90d8203f42edaf8afae44c60.jpg
პალიტრა L,ბენჯამინ ბატონის უცნაური ამბავი,ფრენსის სკოტ ფიცჯერალდი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2057&lang=ka-GE,9789941243707,9.99,https://www.palitral.ge//pictures/image17/40fbfd1892dc44f398ae19a5c048b600.jpg
პალიტრა L,სამოთხის ამ მხარეს,ფრენსის სკოტ ფიცჯერალდი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2058&lang=ka-GE,9789941243714,9.99,https://www.palitral.ge//pictures/image17/c07f9a6892c1bcea0ddea93b6d414217.jpg
პალიტრა L,დიდი გეტსბი/სასტუმრო რიცისოდენა ალმასი,ფრენსის სკოტ ფიცჯერალდი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2056&lang=ka-GE,9789941243806,9.99,https://www.palitral.ge//pictures/image17/759a5a54cd334b2f895ae9f779811783.jpg
პალიტრა L,ოსტატი და მარგარიტა,მიხაილ ბულგაკოვი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2055&lang=ka-GE,9789941243882,9.99,https://www.palitral.ge//pictures/image17/08496c63d1818b7a11b7a5246a369d5e.jpg
პალიტრა L,თეატრალური რომანი,მიხაილ ბულგაკოვი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2054&lang=ka-GE,9789941243912,9.99,https://www.palitral.ge//pictures/image17/dd53bb13d3edb6e8cc0e9d659d4fcfd4.jpg
პალიტრა L,ძაღლის გული,მიხაილ ბულგაკოვი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2053&lang=ka-GE,9789941243899,9.99,https://www.palitral.ge//pictures/image17/43043be175620fd8964d5b94839f57ed.jpg
პალიტრა L,თეთრი გვარდია,მიხაილ ბულგაკოვი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2052&lang=ka-GE,9789941243905,9.99,https://www.palitral.ge//pictures/image17/b8d5dcf34f765fd8003c423919cf3c6b.jpg
პალიტრა L,პადინგტონის სადგური,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2051&lang=ka-GE,9789941243615,9.99,https://www.palitral.ge//pictures/image17/6a549759c61416ba8ded7e8433d7435c.jpg
პალიტრა L,გვამი ბიბლიოთეკაში/ ჭვავით სავსე ჯიბე,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2050&lang=ka-GE,9789941243608,9.99,https://www.palitral.ge//pictures/image17/de1361281291ff2f48bf1fddde7d5e7b.jpg
პალიტრა L,მკვლელობა მღვდლის სახლში,აგათა კრისტი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2049&lang=ka-GE,9789941243592,9.99,https://www.palitral.ge//pictures/image17/0cbe85c305901d4030655284a32f894f.jpg
პალიტრა L,პარმის სავანე (წიგნი2),სტენდალი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2048&lang=ka-GE,9789941243394,9.99,https://www.palitral.ge//pictures/image17/eff7cd3e0129f59eed87d5961bd6b6bc.jpg
პალიტრა L,იტალიური ქრონიკები/სიყვარულის შესახებ,სტენდალი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2046&lang=ka-GE,9789941243370,9.99,https://www.palitral.ge//pictures/image17/93d6b171aa8165a46fed0b912969084c.jpg
პალიტრა L,წითელი და შავი,სტენდალი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2045&lang=ka-GE,9789941243363,9.99,https://www.palitral.ge//pictures/image17/45c6996dc0631dcc3a39031649e2c8ef.jpg
პალიტრა L,კაპიტან სტომფილდის მოგზაურობა სამოთხეში,მარკ ტვენი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=2044&lang=ka-GE,9789941243240,9.99,https://www.palitral.ge//pictures/image17/bc13240f082fa12ee54b4e408d1972e2.jpg
პალიტრა L,უსათაურო მოთხრობები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=988&lang=ka-GE,9789941243240,5.99,https://www.palitral.ge//pictures/image17/e91bcaac69e4b352a1bc212749f1cb77.jpg
პალიტრა L,მოკლე მოთხრობები,ო'ჰენრი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1123&lang=ka-GE,9789941243240,5.99,https://www.palitral.ge//pictures/image17/ce11cc52c528ae58a391338008e19b4b.jpg
პალიტრა L,მოთხრობები.( ნაწილი 2),ნოდარ დუმბაძე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1002&lang=ka-GE,9789941243240,6.95,https://www.palitral.ge//pictures/image17/faf498e8c8cae6983ff5ff9aa6afcb5c.jpg
პალიტრა L,მოთხრობები ( ნაწილი 1 ),ნოდარ დუმბაძე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=472&lang=ka-GE,9789941243240,6.95,https://www.palitral.ge//pictures/image17/e367a18403c033c596bbb58afb1b3cd4.jpg
პალიტრა L,იუმორისტული მოთხრობები,ნოდარ დუმბაძე,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1192&lang=ka-GE,978-99940-53-79-7,6.95,https://www.palitral.ge//pictures/image17/1fa1dfe85be0d517c9f82334175b1d01.jpg
პალიტრა L,გოდერძი ჩოხელის მოთხრობები,გოდერძი ჩოხელი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=453&lang=ka-GE,9789941194153,17.99,https://www.palitral.ge//pictures/image17/c80e66d7d8de81f87104d0554d4f4269.jpg
პალიტრა L,მოთხრობები,ლევ ტოლსტოი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1547&lang=ka-GE,9789941216480,9.99,https://www.palitral.ge//pictures/image17/d90e7f72e05bc7330ef4007425143e94.jpg
პალიტრა L,მოთხრობები,შტეფან ცვაიგი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1235&lang=ka-GE,978-9941-21-291-8,9.99,https://www.palitral.ge//pictures/image17/c46d165bb44b5dd20c59685a9cf55f04.jpg
პალიტრა L,ჰაკლბერი ფინის თავგადასავალი,მარკ ტვენი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1918&lang=ka-GE,978-9941-24-323-3,9.99,https://www.palitral.ge//pictures/image17/889557c54f30392f0ebdb0c2995ff209.jpg
პალიტრა L,"ტომ სოიერის თავგადასავალი, უფლისწული და მათხოვარი",მარკ ტვენი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1917&lang=ka-GE,978-9941-24-322-6,9.99,https://www.palitral.ge//pictures/image17/51c13d621f2b9e1aad7768c54106f88e.jpg
პალიტრა L,ფუნთუშა,გი დე მოპასანი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1916&lang=ka-GE,978-9941-24-302-8,9.99,https://www.palitral.ge//pictures/image17/ce9edb49acc6342dfc07e87ef4cd7c86.jpg
პალიტრა L,წუთისოფელი,გი დე მოპასანი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1915&lang=ka-GE,978-9941-24-301-1,9.99,https://www.palitral.ge//pictures/image17/016e2e744e00cd411d95e76b585ccdb9.jpg
პალიტრა L,ლამაზი მეგობარი,გი დე მოპასანი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1914&lang=ka-GE,978-9941-24-300-4,9.99,https://www.palitral.ge//pictures/image17/b972719321408d8cbce8436f53953842.jpg
პალიტრა L,ქანთერვილის მოჩვენება,ოსკარ უაილდი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=913&lang=ka-GE,978-9941-24-300-4,3.99,https://www.palitral.ge//pictures/image17/c415cf2e6ab9eeed36b06dbab30400b6.jpg
პალიტრა L,ქანთერვილის მოჩვენება,ოსკარ უაილდი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1913&lang=ka-GE,978-9941-24-282-3,9.99,https://www.palitral.ge//pictures/image17/ec0fee6ba2f00a238115f1fe0b87da8d.jpg
პალიტრა L,დორიან გრეის პორტრეტი,ოსკარ უაილდი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1912&lang=ka-GE,978-9941-24-281-6,9.99,https://www.palitral.ge//pictures/image17/6aa00f85515e8547f3f59610082b899a.jpg
პალიტრა L,"ბასკერვილების ძაღლი, შერლოკ ჰოლმსის დაბრუნება",ართურ კონან დოილი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1890&lang=ka-GE,978-9941-24-250-2,9.99,https://www.palitral.ge//pictures/image17/b6dc04e20c0bf8cc4a41c6b0af2c9053.png
პალიტრა L,"შიშის ველი, გამოსათხოვარი თავის დაკვრა",ართურ კონან დოილი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1911&lang=ka-GE,978-9941-24-249-6,9.99,https://www.palitral.ge//pictures/image17/2e3fc85fb2fb84c45e7c05d1336dbe2b.jpg
პალიტრა L,"ოთხთა ნიშანი, შერლოკ ჰოლმსის მოგონებები",ართურ კონან დოილი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1889&lang=ka-GE,978-9941-24-248-9,9.99,https://www.palitral.ge//pictures/image17/40fb5c6660729c772ad82022f8206d76.png
პალიტრა L,"ალისფერი კვალი, შერლოკ ჰოლმსის თავგადასავალი",ართურ კონან დოილი,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=1888&lang=ka-GE,978-9941-24-247-2,9.99,https://www.palitral.ge//pictures/image17/a2fd78f8ae56796752535ab355e0a73c.png
